Date,MGLU3.SA,HAPV3.SA,PETR4.SA,B3SA3.SA,CIEL3.SA,VALE3.SA,BBDC4.SA,AZUL4.SA,MRVE3.SA,EQTL3.SA,ASAI3.SA,LREN3.SA,RRRP3.SA,ITSA4.SA,SOMA3.SA,CMIG4.SA,ALOS3.SA,ITUB4.SA,CRFB3.SA,ENEV3.SA,CPLE6.SA,ABEV3.SA,PRIO3.SA,NTCO3.SA,BBAS3.SA,PETR3.SA,BRFS3.SA,RAIL3.SA,GGBR4.SA,UGPA3.SA,CSAN3.SA,CCRO3.SA,VBBR3.SA,RENT3.SA,EMBR3.SA,RDOR3.SA,CYRE3.SA,WEGE3.SA,BBSE3.SA,ELET3.SA,RADL3.SA,SUZB3.SA,VIVA3.SA,ARZZ3.SA,CPFE3.SA,VIVT3.SA,SBSP3.SA
2020-01-16,13.364999771118164,12.612000465393066,29.520000457763672,14.649999618530273,7.300000190734863,55.16999816894531,26.025543212890625,59.439998626708984,21.6200008392334,24.399999618530273,,57.25345993041992,,11.076631546020508,,10.2711763381958,,34.70000076293945,23.440000534057617,11.704999923706055,7.334000110626221,18.700000762939453,8.276000022888184,45.40999984741211,49.45000076293945,31.219999313354492,35.869998931884766,24.34000015258789,20.28571319580078,25.420000076293945,19.299999237060547,18.780000686645508,28.15999984741211,49.150001525878906,19.649999618530273,,32.119998931884766,17.934999465942383,36.06999969482422,40.20000076293945,21.888460159301758,44.29999923706055,32.06999969482422,62.5,36.5,53.9900016784668,60.54999923706055
2020-01-17,13.587499618530273,12.600000381469727,29.850000381469727,15.113332748413086,7.230000019073486,57.0,26.634109497070312,61.349998474121094,21.690000534057617,24.510000228881836,,58.75151443481445,,11.166953086853027,,10.363947868347168,,34.939998626708984,23.389999389648438,11.550000190734863,7.379000186920166,18.700000762939453,8.20199966430664,45.880001068115234,50.119998931884766,31.850000381469727,35.75,24.299999237060547,20.542856216430664,26.270000457763672,19.5,19.030000686645508,28.75,49.4900016784668,19.549999237060547,,33.130001068115234,18.399999618530273,36.13999938964844,40.25,22.246152877807617,43.779998779296875,32.40999984741211,62.81999969482422,37.29999923706055,53.0,60.150001525878906
2020-01-20,14.0,12.630000114440918,30.0,15.166666030883789,7.050000190734863,57.36000061035156,26.11570167541504,61.77000045776367,22.290000915527344,24.540000915527344,,59.029300689697266,,11.010944366455078,,10.21153736114502,,34.22999954223633,23.540000915527344,11.510000228881836,7.547999858856201,18.799999237060547,8.612000465393066,46.5,49.79999923706055,31.979999542236328,36.04999923706055,24.690000534057617,21.209522247314453,26.739999771118164,19.889999389648438,19.450000762939453,29.1299991607666,49.599998474121094,19.389999389648438,,33.849998474121094,18.96500015258789,36.15999984741211,40.349998474121094,22.90576934814453,42.95000076293945,32.08000183105469,63.189998626708984,38.0,53.0,60.29999923706055
2020-01-21,13.977499961853027,12.760000228881836,29.6200008392334,14.899999618530273,6.900000095367432,56.029998779296875,25.244176864624023,60.04999923706055,21.649999618530273,24.399999618530273,,58.48365020751953,,10.756402969360352,,10.08563232421875,,33.5,22.969999313354492,11.632499694824219,7.459000110626221,18.739999771118164,8.944000244140625,45.95000076293945,48.36000061035156,31.020000457763672,35.43000030517578,24.229999542236328,20.761903762817383,26.350000381469727,19.517499923706055,19.440000534057617,28.700000762939453,49.20000076293945,18.93000030517578,,33.52000045776367,18.7450008392334,36.0,39.56999969482422,24.134614944458008,42.70000076293945,31.110000610351562,66.02999877929688,37.7599983215332,54.880001068115234,60.33000183105469
2020-01-22,13.922499656677246,12.793999671936035,29.290000915527344,15.833333015441895,7.159999847412109,56.29999923706055,25.334335327148438,59.599998474121094,21.809999465942383,24.389999389648438,,59.376529693603516,,10.9124116897583,,9.972979545593262,,33.70000076293945,23.280000686645508,11.78499984741211,7.406000137329102,19.049999237060547,9.239999771118164,47.75,48.7400016784668,31.020000457763672,35.599998474121094,24.31999969482422,21.019046783447266,27.40999984741211,20.09749984741211,19.299999237060547,29.049999237060547,49.83000183105469,19.200000762939453,,34.029998779296875,19.450000762939453,36.189998626708984,41.779998779296875,24.18269157409668,44.849998474121094,30.75,64.70999908447266,37.689998626708984,53.5,61.060001373291016
2020-01-23,14.145000457763672,12.859999656677246,29.649999618530273,16.233333587646484,7.119999885559082,55.5,26.00300407409668,61.20000076293945,21.75,24.40999984741211,,60.38846206665039,,11.125898361206055,,10.125391006469727,,34.5,23.75,11.767499923706055,7.49399995803833,18.649999618530273,9.305999755859375,49.380001068115234,51.47999954223633,31.229999542236328,34.84000015258789,24.790000915527344,21.104761123657227,27.809999465942383,20.177499771118164,20.079999923706055,29.469999313354492,51.7400016784668,18.989999771118164,,34.380001068115234,19.825000762939453,36.2400016784668,41.5099983215332,23.748075485229492,44.45000076293945,31.280000686645508,63.70000076293945,38.29999923706055,53.779998779296875,62.630001068115234
2020-01-24,14.037500381469727,12.899999618530273,29.299999237060547,16.329999923706055,7.0,53.79999923706055,25.807662963867188,59.459999084472656,21.649999618530273,24.43000030517578,,59.694000244140625,,10.961677551269531,,10.231415748596191,,34.2400016784668,23.65999984741211,11.582500457763672,7.499000072479248,18.989999771118164,9.100000381469727,49.18000030517578,50.79999923706055,31.110000610351562,33.83000183105469,24.329999923706055,20.63809585571289,27.530000686645508,20.142499923706055,19.81999969482422,29.59000015258789,51.40999984741211,18.549999237060547,,33.34000015258789,20.71500015258789,35.900001525878906,40.75,23.846153259277344,43.869998931884766,31.399999618530273,63.790000915527344,37.93000030517578,54.29999923706055,62.470001220703125
2020-01-27,13.449999809265137,12.246000289916992,28.030000686645508,15.883333206176758,7.0,50.5099983215332,25.21412467956543,57.47999954223633,20.170000076293945,24.059999465942383,,58.41420364379883,,10.723559379577637,,10.08563232421875,,33.5,22.65999984741211,11.369999885559082,7.361999988555908,18.549999237060547,8.956000328063965,47.470001220703125,50.29999923706055,29.799999237060547,31.780000686645508,23.899999618530273,19.0,26.450000762939453,19.702499389648438,19.420000076293945,28.649999618530273,51.439998626708984,18.139999389648438,,32.20000076293945,20.485000610351562,35.0,38.54999923706055,24.038461685180664,40.93000030517578,30.5,62.689998626708984,37.0,53.599998474121094,61.58000183105469
2020-01-28,14.2475004196167,12.5,28.799999237060547,16.360000610351562,7.25,51.20000076293945,25.244176864624023,62.40999984741211,20.110000610351562,24.639999389648438,,59.19795608520508,,10.76461410522461,,10.2711763381958,,33.4900016784668,23.389999389648438,11.522500038146973,7.534999847412109,18.799999237060547,9.520000457763672,49.040000915527344,50.709999084472656,30.5,31.360000610351562,23.899999618530273,19.238094329833984,26.950000762939453,20.087499618530273,19.450000762939453,29.0,52.900001525878906,18.200000762939453,,33.08000183105469,21.0049991607666,35.0099983215332,40.29999923706055,24.013460159301758,41.650001525878906,31.3799991607666,63.63999938964844,37.209999084472656,53.939998626708984,64.5
2020-01-29,14.322500228881836,12.260000228881836,28.850000381469727,16.200000762939453,6.960000038146973,50.75,24.883546829223633,59.869998931884766,21.049999237060547,24.270000457763672,,59.52534484863281,,10.649660110473633,,10.21153736114502,,32.970001220703125,23.600000381469727,11.27750015258789,7.459000110626221,18.299999237060547,9.152000427246094,48.349998474121094,49.459999084472656,30.360000610351562,31.100000381469727,23.649999618530273,19.180952072143555,26.110000610351562,19.997499465942383,19.0,28.649999618530273,54.25,18.18000030517578,,32.7400016784668,21.19499969482422,35.619998931884766,40.52000045776367,24.728845596313477,41.02000045776367,32.0,64.23999786376953,38.22999954223633,54.540000915527344,62.400001525878906
